stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-04-12,13496743,3.52,0.0,0.0,0.9567065011704878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,13496575,6.88,0.0,0.0,0.693435436613139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,13496337,11.64,0.0,0.0,0.38576267918287116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,13496113,16.12,0.0,0.0,0.2748271382214439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,13495892,20.54,0.0,0.0,0.20397894341866288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,13495683,24.72,0.0,0.0,0.14921606165961862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,13495499,28.4,0.0,0.0,0.10305917310694727,0.12183098591549296,0.0021126760563380284,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,13495353,27.8,3.46,0.06,0.13629309208944984,0.12014388489208633,0.0007194244604316548,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,13495164,28.220000000000002,6.8,0.08,0.166234731587764,0.16725726435152377,0.0014174344436569805,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,13494930,28.14,11.520000000000001,0.12,0.15816097384639363,0.1584932480454868,0.0007107320540156358,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,13494708,28.099999999999998,15.98,0.13999999999999999,0.21261188488958718,0.1565836298932384,0.0007117437722419936,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,13494410,29.64,20.38,0.16,0.16504364673794986,0.14102564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,13494166,30.340000000000003,24.56,0.16,0.1262155393925628,0.1212920237310481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,13493975,30.480000000000004,28.24,0.16,0.19733652492006745,0.09448818897637802,0.0013123359580052493,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,13493825,33.559999999999995,31.12,0.2,0.23299610798226617,0.11203814064362343,0.0005959475566150176,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,13493630,37.580000000000005,34.88,0.22,0.2070080515238815,0.12400212879191048,0.0005321979776476846,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,13493436,40.66,39.54,0.24,0.17949507672131154,0.10821446138711262,0.0009837678307919341,0.0,0.0,0.0,0.0,0.0,0.0
