stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-04-12,1121454,0.68,0.0,0.0,0.9422700089243385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,1121422,1.32,0.0,0.0,0.45508656947080656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,1121392,1.92,0.0,0.0,0.21901627062615034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,1121371,2.34,0.0,0.0,0.20538174092706896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,1121347,2.82,0.0,0.0,0.18462902711984683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,1121321,3.34,0.0,0.0,0.12590954060081627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,1121300,3.7600000000000002,0.0,0.0,0.14912969558510164,0.18085106382978725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,1121272,3.64,0.68,0.0,0.1155374294688395,0.1758241758241758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,1121251,3.42,1.32,0.0,0.22837650621039562,0.17543859649122803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,1121212,3.5999999999999996,1.92,0.0,0.17802275077723434,0.11666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,1121180,3.8200000000000003,2.34,0.0,0.1992327175118137,0.1256544502617801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,1121142,4.1,2.82,0.0,0.2442537793889689,0.12195121951219513,0.004878048780487806,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,1121092,4.58,3.32,0.02,0.18805179843601333,0.09170305676855903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,1121049,5.02,3.74,0.02,0.1037434776823766,0.11155378486055788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,1121036,4.98,4.300000000000001,0.02,0.1448002680137052,0.08433734939759034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,1121018,5.279999999999999,4.720000000000001,0.02,0.2503878171447738,0.14772727272727262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,1120985,5.82,5.5,0.02,0.3166509595980474,0.10996563573883171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,1120939,7.02,6.140000000000001,0.02,0.3481420690974467,0.10826210826210823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,1120878,8.700000000000001,6.9,0.02,0.23948124574674043,0.11494252873563217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,1120826,9.78,7.9,0.02,0.21304534765090735,0.0879345603271983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,1120774,11.000000000000002,8.76,0.02,0.07649874753761887,0.04727272727272739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,1120753,11.32,9.280000000000001,0.02,0.10265672940945093,0.06360424028268541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,1120724,11.760000000000002,10.0,0.02,0.07496567391433821,0.11224489795918369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
