stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-04-12,3348987,0.9400000000000001,0.0,0.0,0.8308754513249478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,3348948,1.7200000000000002,0.0,0.0,0.5705213023369143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,3348899,2.7,0.0,0.0,0.4005351012377501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,3348845,3.7800000000000002,0.0,0.0,0.23311942636844205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,3348801,4.66,0.0,0.0,0.1504199441016256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,3348766,5.36,0.0,0.0,0.11583098206253047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,3348735,5.98,0.0,0.0,0.0870771123761789,0.15719063545150502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,3348709,5.56,0.9400000000000001,0.0,0.10446202320541649,0.1402877697841727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,3348680,5.359999999999999,1.7200000000000002,0.0,0.12330711530977057,0.18283582089552242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,3348647,5.04,2.7,0.0,0.14703287697417863,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,3348610,4.7,3.7800000000000002,0.0,0.14062552216807395,0.18723404255319145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,3348577,4.48,4.66,0.0,0.19671025824658397,0.15625000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,3348533,4.659999999999999,5.36,0.0,0.18481643621917948,0.13304721030042924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,3348490,4.9,5.98,0.0,0.20437960430656496,0.10612244897959174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,3348465,5.380000000000001,6.5,0.0,0.22337565905815898,0.10408921933085509,0.003717472118959107,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,3348435,6.0,7.0600000000000005,0.02,0.2203248323470517,0.11000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,3348402,6.66,7.720000000000001,0.02,0.24059732868890193,0.11111111111111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,3348362,7.52,8.46,0.02,0.17046780332999154,0.08776595744680854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,3348330,8.14,9.120000000000001,0.02,0.1427210297823409,0.10810810810810798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,3348301,8.420000000000002,10.0,0.02,0.15700735141015298,0.10213776722090273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,3348268,8.88,10.860000000000001,0.02,0.07218208726809591,0.1126126126126126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,3348252,8.520000000000001,11.860000000000001,0.02,0.0752323941222187,0.1408450704225351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,3348236,7.959999999999999,13.06,0.02,0.11575542086540001,0.16582914572864327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,3348213,7.5600000000000005,14.38,0.02,0.14837672779147829,0.21164021164021157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,3348185,7.080000000000002,15.98,0.02,0.11882811894316733,0.1807909604519775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,3348164,6.640000000000001,17.26,0.02,0.16290394211807765,0.1746987951807229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,3348137,6.559999999999999,18.42,0.02,0.061071076024754284,0.20121951219512205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,3348127,5.640000000000001,19.740000000000002,0.02,0.10654985513049851,0.11347517730496463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,3348107,5.599999999999998,20.380000000000003,0.02,0.0751180965841295,0.1142857142857138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,3348093,5.380000000000003,21.02,0.02,0.055850119471605036,0.1710037174721192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,3348083,4.759999999999998,21.94,0.02,0.12624980680967984,0.23529411764705913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,3348063,4.239999999999998,23.060000000000002,0.02,0.17008094440909033,0.19811320754716985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,3348039,4.119999999999997,23.900000000000002,0.02,0.30631302281781736,0.26213592233009686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,3347997,4.300000000000001,24.98,0.02,0.21662674449758296,0.09302325581395397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,3347966,4.829999999999998,25.380000000000003,0.02,0.0746546685137979,0.12422360248447165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,3347954,4.59,25.98,0.02,0.08510500068130578,0.09150326797385658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,3347941,4.559999999999999,26.400000000000002,0.02,0.1779201027075888,0.05921052631578862,0.006578947368421055,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,3347914,5.07,26.669999999999998,0.05,0.10075591784286994,0.11834319526627246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,3347897,4.979999999999997,27.27,0.05,0.09050940775621094,0.1445783132530119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,3347882,4.710000000000001,27.99,0.05,0.17863677796982827,0.26751592356687925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,3347854,4.290000000000003,29.25,0.05,0.10506821443170511,0.20979020979021015,0.006993006993006989,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,3347839,3.8099999999999987,30.150000000000002,0.08,0.1183056848990563,0.09448818897637784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,3347824,3.900000000000002,30.51,0.08,0.1232811429844487,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,3347808,3.9899999999999984,30.900000000000002,0.08,0.16568879418314666,0.20300751879699225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,3347786,3.8400000000000034,31.71,0.08,0.14085993605176664,0.13281249999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,3347768,3.8700000000000045,32.22,0.08,0.10094409726260924,0.11627906976744246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,3347755,3.8100000000000023,32.67,0.08,0.11042140980198768,0.22047244094488266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,3347741,3.3899999999999935,33.510000000000005,0.08,0.11523799618960089,0.1327433628318574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,3347728,3.3299999999999983,33.96,0.08,0.15341167728309105,0.13513513513513606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,3347711,3.3900000000000006,34.410000000000004,0.08,0.24820713912028372,0.14159292035398136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,3347683,3.75,34.89,0.08,0.16828584785357514,0.176000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,3347662,3.719999999999999,35.550000000000004,0.08,0.258505228136012,0.14516129032258046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03,3347630,4.140000000000001,36.09,0.08,0.10162349768798146,0.09420289855072476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,3347616,4.169999999999995,36.480000000000004,0.08,0.12251270432708937,0.10071942446043049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05,3347599,4.260000000000005,36.9,0.08,0.1481426677684133,0.0915492957746479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06,3347578,4.5,37.29,0.08,0.3739802806685909,0.11333333333333447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07,3347566,5.669999999999995,37.800000000000004,0.08,0.37101351316814174,0.14814814814814764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08,3347551,6.93,38.64,0.08,0.32379506237499744,0.09090909090909129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-09,3347535,8.54,39.27,0.08,0.24633092512628638,0.11241217798594859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-10,3347520,9.68,40.230000000000004,0.08,0.4056674569890053,0.04338842975206556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
